Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
1823,80,13346,1Fam,5,7,3,0,6,2006,1062,2,GasA,Y,1150,0,2008,198360.344136039
1824,57,8520,1Fam,6,5,2,1,5,2006,658,2,GasA,Y,2945,0,2008,224279.220065003
1825,70,7931,TwnhsE,6,6,2,1,7,2006,3206,3,GasA,Y,902,0,2007,191312.290840567
1826,74,8100,1Fam,4,7,2,0,6,1954,1004,3,GasA,Y,1144,0,2007,182819.118510005
1827,97,9480,1Fam,6,7,2,0,8,1959,483,3,GasA,Y,1097,0,2006,157310.071018167
1828,44,5306,1Fam,6,6,2,0,4,1953,768,2,GasA,Y,1063,0,2009,84552.951633289
1829,50,4571,1Fam,6,5,2,1,5,1986,561,2,GasA,Y,2030,0,2008,157900.430863478
1830,,9135,1Fam,8,7,1,1,6,2007,901,3,GasA,Y,1324,0,2010,180159.88066854
1831,21,7658,1Fam,7,5,2,1,7,2004,0,1,GasA,Y,987,0,2009,140122.546692988
1832,48,7990,TwnhsE,6,5,1,1,6,1900,2006,2,GasA,Y,2295,0,2009,158828.133468816
1833,70,10440,1Fam,5,6,1,0,7,2007,796,2,GasA,Y,1561,0,2006,197330.267764341
1834,50,12984,1Fam,4,5,1,0,8,1977,982,3,GasA,Y,1060,0,2009,112754.669740145
1835,80,1300,1Fam,8,8,2,0,11,1970,1210,3,GasA,Y,1026,0,2010,192383.349208253
1836,77,11846,1Fam,6,6,1,0,5,1967,1143,3,GasA,Y,1682,0,2010,188265.331114544
1837,50,11275,1Fam,7,5,3,1,7,1927,1726,3,GasA,Y,1416,0,2009,215015.131030072
1838,,18386,Duplex,9,5,2,0,6,1997,1165,3,GasA,Y,1867,0,2006,293110.912267533
1839,85,2117,1Fam,5,5,1,1,6,2000,1008,2,GasA,Y,1163,0,2007,134948.522530814
1840,110,9042,1Fam,5,6,2,0,5,1916,1030,4,GasA,Y,1517,0,2010,109508.577756503
1841,68,8320,TwnhsE,7,5,1,0,6,1957,943,3,GasA,Y,1536,0,2008,140036.380533404
1842,43,19138,1Fam,7,5,2,1,8,1969,848,3,GasA,Y,2087,0,2006,166589.45259267
1843,60,11787,1Fam,10,8,2,0,6,1998,1010,2,GasA,Y,1284,0,2009,221088.843007324
1844,60,11606,1Fam,6,8,1,1,7,1965,1080,2,GasA,Y,1742,0,2008,177953.898207338
1845,65,10659,1Fam,6,7,2,1,5,1988,813,3,GasA,Y,784,0,2007,137630.626526133
1846,80,11841,Twnhs,7,5,2,1,6,1979,2217,3,GasA,Y,1470,0,2008,201601.428100832
1847,82,9803,1Fam,5,5,1,0,9,2006,894,4,GasA,Y,1680,0,2007,202476.525244787
1848,72,10000,1Fam,8,5,2,0,8,2007,998,3,GasA,Y,1844,0,2009,269506.90469703
1849,60,13600,1Fam,7,5,2,1,7,1940,1930,2,GasA,Y,1458,0,2008,199116.239109185
1850,,9170,1Fam,8,6,2,0,6,1936,1566,1,GasA,Y,1200,0,2007,218832.185442616
1851,21,6000,Duplex,6,5,1,0,8,1954,784,4,GasA,Y,1216,0,2009,123839.835163966
1852,66,9900,TwnhsE,4,5,2,0,6,1970,1200,2,GasA,N,1826,0,2007,147176.347528284
1853,76,12615,TwnhsE,5,5,1,0,4,2002,1105,4,GasA,Y,2217,0,2009,207394.191101111
1854,40,9600,1Fam,6,6,1,0,12,1962,825,2,GasA,Y,981,0,2008,129140.557646456
1855,51,7024,1Fam,5,5,2,0,6,1994,1092,4,GasA,Y,1529,0,2010,174826.695182986
1856,67,9600,1Fam,8,6,1,0,6,1968,1580,4,GasA,Y,1828,0,2007,255689.165861177
1857,110,50271,1Fam,5,5,2,1,5,2006,1632,4,GasA,Y,2320,0,2008,253609.882126775
1858,50,12376,1Fam,8,5,2,1,5,1988,641,3,GasA,Y,1225,0,2006,173399.545690728
1859,,7420,1Fam,8,8,1,1,7,1976,936,3,GasA,Y,894,0,2008,198575.310288284
1860,82,10562,1Fam,7,7,2,0,4,1914,1604,3,GasA,Y,1297,0,2006,216616.992691109
1861,92,6371,1Fam,7,5,2,0,8,1992,1700,5,GasA,Y,720,0,2009,230371.604572438
1862,92,11184,1Fam,6,6,2,0,9,2002,612,3,GasA,Y,1501,0,2007,208579.39990147
1863,67,4500,1Fam,7,5,1,1,7,1954,750,1,GasA,Y,2158,0,2010,149980.564226714
1864,,4456,Duplex,5,5,1,0,5,1969,1720,4,GasA,Y,1872,0,2006,134794.069285755
1865,87,8450,1Fam,5,5,1,0,8,1947,588,3,GasA,Y,1032,0,2007,162013.893046006
1866,94,5825,1Fam,8,5,2,0,5,1977,1473,2,GasA,Y,1041,0,2008,217854.847259432
1867,92,10200,1Fam,8,4,1,0,6,1997,764,3,GasA,Y,1223,0,2008,189022.031372802
1868,64,53107,1Fam,6,6,1,0,10,1954,864,3,GasA,Y,1600,0,2008,155716.226007624
1869,72,11639,1Fam,6,8,3,1,12,1953,1054,4,GasA,Y,1470,0,2010,164437.264604539
1870,100,7795,1Fam,6,5,3,0,6,1961,1145,3,GasA,Y,1039,0,2008,107657.154718989
1871,48,11600,1Fam,6,5,1,1,7,1956,1719,3,GasA,Y,1680,0,2008,182005.825818331
1872,68,16647,TwnhsE,10,5,2,1,6,1999,1080,4,GasA,Y,1610,0,2009,242237.900613216
1873,57,9531,TwnhsE,5,5,1,0,8,1954,1728,3,GasA,Y,875,0,2007,167314.062770453
1874,65,6173,1Fam,2,5,1,0,5,1900,1028,2,GasA,Y,1656,0,2010,113939.960117102
1875,59,6858,TwnhsE,6,5,2,0,6,1920,991,3,GasA,Y,1501,0,2008,146432.299145538
1876,90,5684,1Fam,5,5,1,0,6,2006,780,3,GasA,Y,1301,0,2008,168310.007711165
1877,36,7630,1Fam,6,6,1,1,7,2001,1440,2,GasA,Y,3228,0,2009,249531.513063961
1878,70,11428,1Fam,5,8,1,1,7,1998,780,2,GasA,Y,1165,0,2009,150753.061791627
1879,44,7301,1Fam,5,6,2,0,12,1996,1237,3,GasA,Y,1200,0,2006,168216.355605455
1880,109,12122,1Fam,5,5,1,0,6,1949,1144,2,GasA,Y,1344,0,2009,110774.127800599
1881,93,4280,TwnhsE,8,5,2,0,4,1958,1310,3,GasA,Y,1718,0,2008,158985.557695024
1882,21,15611,1Fam,4,5,1,0,5,1954,864,3,GasA,Y,1908,0,2007,166860.190573789
1883,96,10200,1Fam,6,6,2,0,5,1885,1064,3,GasA,Y,1181,0,2007,150664.71305302
1884,80,11250,1Fam,6,8,1,0,6,1954,1588,3,GasA,Y,904,0,2009,178898.977800208
1885,,7937,1Fam,6,8,2,1,5,2005,648,3,GasA,Y,1788,0,2008,199017.950415606
1886,,5400,1Fam,7,6,1,1,8,1971,2078,3,GasA,Y,1184,0,2007,188218.421256211
1887,89,10708,1Fam,7,7,1,1,5,1920,1232,4,GasA,Y,1484,0,2008,171909.059611507
1888,70,6563,1Fam,5,6,1,0,8,2007,1391,6,GasA,Y,1194,0,2009,201327.985800409
1889,,5271,1Fam,8,5,1,0,6,1954,816,2,GasA,Y,1422,0,2007,217415.147328484
1890,86,7153,1Fam,4,5,1,0,5,2003,938,3,GasA,Y,3194,0,2009,187477.340539019
1891,62,5784,1Fam,10,8,2,0,8,1998,1670,3,GasA,Y,1668,0,2008,287396.205227681
1892,51,3072,1Fam,5,5,1,1,9,1973,1145,3,GasA,Y,2614,0,2010,205136.466645966
1893,75,70761,1Fam,6,7,2,1,11,1948,1563,3,GasA,N,1852,0,2007,255061.501869565
1894,51,7800,1Fam,7,8,2,0,5,1949,778,2,GasA,Y,1872,0,2006,186798.223880645
1895,60,9900,1Fam,4,5,1,0,7,1970,536,3,GasA,Y,1761,0,2009,146465.206372774
1896,121,9900,TwnhsE,5,6,1,0,8,2005,616,4,GasA,Y,754,0,2008,123620.03074188
1897,66,11404,1Fam,5,7,1,1,7,1880,1235,4,GasA,Y,1314,0,2010,144381.696132233
1898,105,5105,1Fam,5,5,2,0,5,1975,1092,2,GasA,Y,1836,0,2006,164439.229641989
1899,49,10800,1Fam,8,4,2,1,6,1920,686,2,GasA,Y,1567,0,2006,174629.098832661
1900,,11198,1Fam,5,5,1,1,7,1972,1414,2,GasA,Y,2727,0,2007,193126.805826202
1901,69,9150,1Fam,6,6,2,0,9,2004,1385,3,GasA,Y,1320,0,2009,202576.215905529
1902,105,7446,1Fam,7,7,1,0,5,1971,384,2,GasA,Y,1505,0,2010,159390.283533644
1903,86,8500,TwnhsE,8,8,2,0,4,1893,600,2,GasA,Y,882,0,2007,144683.801281006
1904,36,8248,1Fam,5,5,2,1,7,1988,1040,3,GasA,Y,999,0,2010,154327.963805142
1905,65,7875,1Fam,5,5,2,1,5,2007,1007,3,GasA,Y,1559,0,2009,156427.173803311
1906,75,21000,1Fam,3,5,1,1,8,1993,1056,3,GasA,Y,1590,0,2008,168343.959546741
1907,121,7758,1Fam,10,5,1,0,6,1963,941,3,GasA,Y,1060,0,2009,172871.764841199
1908,65,8123,1Fam,6,7,2,0,9,2003,1056,2,GasA,Y,480,0,2009,170801.679168164
1909,,5500,1Fam,5,7,1,1,6,1954,723,3,GasA,Y,1895,0,2009,171590.92980448
1910,64,1680,Twnhs,6,6,2,0,7,1965,816,3,GasA,Y,1386,0,2007,133755.466637336
1911,71,14585,TwnhsE,5,5,0,0,7,1972,0,3,GasA,N,943,0,2009,123853.873179405
1912,64,12030,1Fam,8,8,1,1,6,1958,641,4,GasA,Y,987,0,2009,200892.676055001
1913,49,13350,1Fam,7,5,2,0,7,1998,1127,3,GasA,Y,1456,0,2009,223757.477201643
1914,80,8430,Duplex,4,5,1,0,4,1962,735,4,Grav,Y,1976,0,2009,127085.721192396
1915,90,8814,TwnhsE,7,7,2,0,4,1988,1344,4,GasA,Y,1640,0,2010,201407.685779988
1916,62,4750,1Fam,7,6,1,0,4,1968,1143,3,GasA,Y,1625,0,2009,164556.985573172
1917,72,9020,1Fam,5,5,2,0,7,1998,672,3,GasA,Y,1709,0,2006,166014.985736245
1918,50,13418,Twnhs,5,6,2,1,5,2003,1237,4,GasA,Y,2217,512,2009,179113.630071346
1919,75,16492,1Fam,5,6,2,0,6,1976,864,3,GasA,Y,951,0,2010,119783.897153577
1920,75,14226,Duplex,5,8,1,0,6,1955,1244,2,GasA,Y,866,0,2006,160245.736511954
1921,35,10200,1Fam,8,5,2,1,5,1959,1291,4,GasA,Y,1520,0,2009,219108.780206574
1922,62,10800,1Fam,8,5,1,0,6,1957,1566,3,GasA,Y,1285,0,2008,222007.377897466
1923,,9150,1Fam,8,5,1,0,6,1962,950,3,GasA,Y,1302,0,2009,180119.277902467
1924,80,10900,TwnhsE,5,5,2,0,5,1974,1100,2,GasA,Y,2630,0,2007,179092.269877116
1925,80,13673,TwnhsE,7,5,2,1,4,1996,1237,3,GasA,Y,999,0,2010,166521.318426571
1926,60,9245,1Fam,5,4,1,0,7,1960,1269,3,GasA,Y,1911,0,2008,133739.630622961
1927,78,3182,1Fam,5,6,2,0,7,1993,698,2,GasA,Y,860,0,2010,131024.663041553
1928,110,7446,1Fam,6,5,2,0,7,2006,1424,1,GasA,Y,1922,0,2008,198696.958312166
1929,55,10011,1Fam,8,8,1,1,6,1968,864,3,GasA,Y,1526,0,2008,229349.568762006
1930,79,8967,1Fam,9,5,1,1,8,1955,971,3,GasA,Y,965,0,2008,202570.411073098
1931,50,8461,TwnhsE,7,6,1,0,6,1992,795,2,GasA,Y,2229,0,2009,162345.702423133
1932,75,14803,1Fam,6,7,1,0,6,1964,972,1,GasA,Y,1028,0,2006,156900.103081839
1933,75,11475,1Fam,7,7,1,0,8,1977,950,3,GasA,Y,1406,0,2007,106558.846701227
1934,60,10655,1Fam,4,5,0,0,6,2007,793,3,GasA,Y,1442,0,2008,106832.89135606
1935,60,8393,1Fam,6,7,0,0,6,1947,1452,3,GasA,Y,2715,0,2007,220157.248291724
1936,,7844,1Fam,5,6,1,0,6,2006,770,2,GasA,Y,630,0,2009,127655.597781938
1937,85,11475,1Fam,8,5,1,1,6,1998,1704,2,GasA,Y,1720,0,2008,314696.073016255
1938,,8737,1Fam,7,5,3,1,5,2004,965,2,GasA,Y,1541,0,2009,199336.74011759
1939,78,2887,1Fam,6,5,2,0,5,2007,1626,3,GasA,N,1464,0,2007,191800.435964708
1940,,15426,1Fam,4,8,1,0,7,1948,1288,3,GasA,Y,1567,0,2008,170657.193010458
1941,88,5687,1Fam,5,6,2,1,6,2007,780,3,GasA,Y,1604,0,2007,152753.152479583
1942,79,8462,1Fam,7,6,2,0,4,1976,894,3,GasA,Y,1656,0,2006,173499.850511367
1943,80,14191,1Fam,9,5,1,1,5,2007,1626,3,GasA,Y,902,0,2006,257134.377313667
1944,60,11000,1Fam,4,5,2,1,5,1953,624,3,GasA,Y,767,0,2009,99136.3226602804
1945,105,8400,1Fam,7,5,2,0,7,1948,1440,3,GasA,Y,1097,0,2009,159894.192641213
1946,,9900,1Fam,6,5,1,0,5,1939,1242,2,GasA,Y,1924,0,2006,162117.764817091
1947,72,5395,1Fam,5,4,2,1,7,1994,740,3,GasA,Y,2198,0,2006,133855.935763304
1948,70,3230,TwnhsE,5,5,1,0,8,1984,1324,3,GasA,Y,1328,0,2008,165914.949014012
1949,83,8800,1Fam,6,6,2,1,9,1923,951,2,GasA,N,1471,0,2007,153080.659111467
1950,78,6000,1Fam,9,6,1,1,7,2003,644,3,GasA,Y,1229,0,2008,226181.18292757
1951,78,11200,1Fam,9,6,2,0,9,1993,1203,3,GasA,Y,1358,0,2008,238875.222389193
1952,86,11049,1Fam,4,7,1,1,6,1973,768,3,GasA,Y,1072,0,2007,83542.8597308267
1953,,8450,1Fam,6,5,1,0,7,1960,876,3,GasA,Y,1314,0,2009,147943.413162438
1954,32,10000,1Fam,5,6,1,0,6,1969,1719,4,GasA,Y,1183,0,2009,180090.785657403
1955,21,8480,1Fam,6,5,2,1,4,1954,480,3,GasA,Y,1040,0,2006,148728.995677814
1956,83,7264,1Fam,5,5,2,1,6,2000,1040,3,GasA,Y,1700,0,2006,170284.111874901
1957,72,14145,1Fam,10,6,2,1,4,1964,858,2,GasA,Y,1710,0,2006,244436.363100699
1958,52,10264,TwnhsE,5,5,1,0,5,1893,1020,3,GasA,Y,2087,0,2006,124993.005653694
1959,30,5389,1Fam,7,6,2,0,7,1973,883,3,GasA,N,1792,0,2007,145486.085806622
1960,,7227,1Fam,5,5,1,0,9,2006,808,2,GasA,Y,1372,0,2009,183232.993255546
1961,60,9000,1Fam,5,8,2,0,7,1926,1728,4,GasA,Y,1054,0,2009,166343.010309222
1962,,8925,1Fam,8,6,1,1,5,2006,462,2,GasA,Y,2452,0,2007,231119.655569413
1963,57,8773,1Fam,4,5,2,0,7,1926,1602,4,GasA,Y,1028,0,2007,107648.896484408
1964,63,11787,1Fam,5,5,2,0,5,1965,1392,3,GasA,N,1152,0,2010,123917.269901694
1965,70,6155,1Fam,4,8,1,1,9,1939,971,4,GasA,Y,2060,0,2007,176536.352849207
1966,84,10382,1Fam,6,5,1,1,7,1890,916,3,GasA,Y,1040,0,2008,120703.355309053
1967,65,9000,TwnhsE,7,6,2,0,7,2001,736,3,GasA,Y,1472,0,2008,205694.474188766
1968,70,2268,1Fam,5,5,2,0,4,1958,793,2,GasA,Y,2008,0,2006,158813.81624484
1969,30,9098,1Fam,6,5,0,0,7,2007,1004,3,GasA,Y,2612,0,2008,220189.282889179
1970,60,12376,TwnhsE,6,7,2,0,7,1936,721,4,GasA,Y,1328,0,2006,137370.250672627
1971,,12493,1Fam,8,8,2,0,5,2009,1573,3,GasA,Y,1200,0,2007,222282.752089474
1972,,13400,1Fam,5,5,2,0,8,1977,2223,3,GasA,Y,2727,0,2008,214257.888647952
1973,82,9480,Twnhs,5,5,1,1,6,1960,626,3,GasA,Y,1363,0,2006,122114.19632306
1974,40,7018,1Fam,7,5,1,1,8,1923,894,4,GasA,Y,1215,0,2009,148278.586659002
1975,77,2308,1Fam,5,3,1,0,7,1989,1210,1,GasA,Y,848,0,2007,110580.834947505
1976,81,6060,1Fam,6,6,2,1,7,1974,1056,3,GasA,Y,2402,0,2010,177269.814389427
1977,105,9317,1Fam,5,5,2,0,5,2005,900,1,GasA,Y,1008,0,2009,131266.431444155
1978,85,9967,1Fam,6,5,1,0,8,1964,817,3,GasA,Y,2646,0,2008,151320.713230194
1979,85,5604,1Fam,6,6,2,0,5,1925,1800,3,GasA,Y,1152,0,2009,156811.972955097
1980,52,8849,TwnhsE,4,5,2,0,6,1915,952,2,GasA,Y,1786,0,2008,158853.568434237
1981,140,10800,1Fam,4,7,1,0,7,1977,894,3,GasA,Y,1402,0,2009,140535.705064013
1982,80,5271,1Fam,6,5,2,0,6,1921,1362,3,GasA,Y,1800,0,2010,123367.516856052
1983,76,2592,1Fam,4,7,2,1,6,1921,870,3,GasA,Y,2126,0,2010,130097.892385348
1984,74,6762,1Fam,6,4,1,0,6,1995,872,3,GasA,Y,1752,0,2008,176384.22818137
1985,,8834,1Fam,6,5,2,1,7,1940,1392,3,GasA,Y,1214,0,2010,160397.23370098
1986,81,7800,1Fam,8,8,2,0,8,2008,729,3,GasA,Y,2223,0,2009,251957.84019272
1987,,21384,1Fam,5,5,1,1,6,2004,612,3,GasA,Y,1208,0,2010,143957.688215577
1988,,11029,TwnhsE,6,5,1,0,8,1970,1122,4,GasA,Y,1279,0,2009,162579.658885417
1989,50,10800,1Fam,7,5,2,0,8,2003,700,4,GasA,Y,2078,0,2007,196684.231183282
1990,62,14226,1Fam,8,5,1,0,6,1925,1088,3,GasA,Y,1626,0,2006,187675.201448335
1991,60,13869,1Fam,6,4,2,0,10,1972,858,4,GasA,Y,1123,0,2010,142200.226849599
1992,,8892,1Fam,5,8,2,1,5,1980,1314,3,GasA,Y,1844,0,2009,175872.970131986
1993,58,12416,2fmCon,5,4,1,0,5,1940,1262,2,GasA,Y,2060,0,2008,185644.711492124
1994,80,8712,1Fam,8,5,1,1,6,1954,1079,3,GasA,N,1362,0,2009,187361.264822855
1995,80,8089,1Fam,7,6,2,0,4,1924,1237,2,GasA,Y,1441,0,2009,145147.580981287
1996,69,11200,1Fam,7,6,2,1,5,1983,1136,3,GasA,Y,1928,0,2009,238978.957756729
1997,75,10106,1Fam,6,5,2,1,7,1994,1494,2,GasA,N,1894,0,2009,214547.891405247
1998,60,12692,1Fam,5,5,2,0,8,1964,953,2,GasA,Y,2217,0,2008,194804.515310883
1999,60,10921,1Fam,5,6,2,0,6,1968,747,2,GasA,Y,1369,0,2009,126450.005397627
2000,34,11316,1Fam,5,7,2,1,7,1965,1844,2,GasA,Y,1632,0,2006,184025.477320465
2001,85,6402,1Fam,4,5,2,0,6,1952,1113,4,GasA,Y,1852,0,2009,160023.2052811
2002,90,2887,1Fam,6,5,1,0,5,2009,882,3,GasA,N,1563,0,2009,165329.035104393
2003,44,8877,1Fam,7,5,2,0,4,1996,1109,4,GasA,Y,334,0,2006,150187.062824951
2004,,9600,1Fam,7,3,1,0,8,2007,1501,3,GasA,Y,1121,0,2007,172278.550978223
2005,80,11146,1Fam,5,5,1,0,6,1974,1214,4,GasA,Y,1479,0,2007,153854.507578043
2006,80,11777,1Fam,8,2,2,1,6,2006,1728,3,GasA,Y,1872,0,2008,325284.25864069
2007,90,3500,1Fam,5,4,2,0,5,1971,672,3,GasA,Y,1680,0,2008,134836.872198194
2008,107,1890,1Fam,6,5,2,0,7,1908,1144,4,GasW,N,2134,0,2010,167142.127937484
2009,60,11952,1Fam,6,5,1,0,4,2010,1196,3,GasA,Y,1456,0,2008,147392.797668632
2010,83,7685,1Fam,4,7,1,0,4,2005,780,2,GasA,Y,1178,0,2008,124699.472798919
2011,,9100,TwnhsE,4,5,3,0,8,1973,1184,3,GasA,Y,848,0,2010,99305.2629016736
2012,40,8544,1Fam,7,6,1,1,6,1949,1291,3,GasA,Y,987,0,2009,153129.874662139
2013,85,17920,1Fam,6,5,2,1,7,1977,1752,2,GasA,Y,1111,0,2007,170237.380689882
2014,72,9525,1Fam,6,5,3,1,6,1970,816,3,GasA,Y,1362,0,2007,176053.454209435
2015,,7642,1Fam,7,5,1,0,8,2001,1112,4,GasA,Y,1959,0,2009,245103.354589467
2016,,10800,1Fam,5,5,2,0,7,1932,770,3,GasA,N,1269,0,2008,103903.44236991
2017,71,13400,1Fam,6,7,1,0,7,2005,1264,4,GasA,Y,1732,0,2007,213827.876762837
2018,88,11606,1Fam,4,5,2,0,9,1970,1028,3,GasA,Y,1795,0,2008,147337.659249293
2019,60,11553,1Fam,7,5,2,1,10,1900,483,3,GasA,Y,968,0,2006,169227.777248335
2020,,8246,1Fam,7,5,2,0,5,2005,955,3,GasA,Y,1234,0,2008,181144.11647211
2021,,2544,1Fam,4,5,1,0,6,1932,1138,3,GasA,Y,1297,0,2010,98273.7801113068
2022,75,7875,1Fam,5,5,2,0,6,1936,943,3,GasA,Y,2448,0,2007,189726.163949288
2023,43,5350,1Fam,5,8,1,1,8,1882,1684,2,GasA,Y,1092,0,2009,155122.61318703
2024,45,7200,1Fam,7,7,2,0,7,1948,744,4,GasA,Y,912,0,2007,129539.302265436
2025,83,9672,1Fam,5,5,1,1,6,1995,630,3,GasA,Y,784,0,2007,99157.9575227284
2026,43,8480,1Fam,6,5,2,1,6,2008,1763,3,GasA,Y,2398,0,2006,219902.967493311
2027,79,9000,1Fam,7,5,2,1,8,2005,1385,4,GasA,Y,1350,0,2006,195633.744970781
2028,84,12800,1Fam,7,5,2,0,7,2006,483,3,Grav,Y,1494,0,2006,196088.17858302
2029,60,9855,1Fam,7,6,2,0,7,1950,1092,3,GasA,Y,2113,0,2006,214745.433765708
2030,85,8925,1Fam,7,6,2,1,9,1949,1935,2,GasA,Y,925,0,2008,191170.590793421
2031,85,2117,Duplex,5,8,2,1,7,1916,1425,4,GasA,Y,2126,0,2007,150395.192822413
2032,80,11200,1Fam,6,8,1,0,4,1993,1156,3,GasA,Y,1476,0,2009,201954.454011252
2033,100,11885,1Fam,5,5,1,0,5,1970,644,2,GasA,Y,1557,0,2009,161912.703574202
2034,60,9945,Twnhs,6,5,1,1,4,1969,736,3,GasA,Y,999,0,2006,130063.592899954
2035,68,9248,1Fam,6,4,2,0,5,2005,1742,2,GasA,Y,1494,0,2007,225258.536405439
2036,75,8963,1Fam,5,5,2,0,7,2004,756,3,GasA,Y,2262,0,2009,212985.668260808
2037,80,12209,1Fam,4,7,2,1,7,1983,859,2,GasA,Y,1368,0,2006,120482.822184113
2038,65,7577,1Fam,5,7,0,0,10,1957,641,1,GasA,Y,866,0,2008,132160.043386929
2039,59,5790,1Fam,8,5,1,1,5,1961,744,3,GasA,Y,2000,0,2007,279957.305866386
2040,80,6324,1Fam,7,4,2,0,6,1996,802,4,GasA,N,864,0,2008,137513.241684385
2041,49,15611,1Fam,5,5,1,0,9,1995,1262,2,GasA,Y,1576,0,2008,174607.805278799
2042,50,2544,1Fam,7,5,2,0,6,2006,1040,3,GasA,N,1505,0,2006,184353.534567975
2043,,11287,1Fam,4,5,1,0,6,1918,616,3,GasA,Y,1728,0,2008,125002.025370325
2044,75,9855,1Fam,6,5,1,1,8,2006,1088,3,GasA,Y,1602,0,2006,208288.694396839
2045,60,8877,1Fam,8,5,2,1,9,2000,384,3,GasA,Y,1512,0,2009,214088.035106605
2046,95,10793,1Fam,5,5,1,1,6,1941,880,4,GasA,Y,1743,0,2007,132712.451546102
2047,,13682,1Fam,7,5,1,1,8,1956,649,3,GasA,Y,1350,0,2006,185037.430375888
2048,74,9196,TwnhsE,6,5,2,1,8,2002,1442,2,GasA,Y,980,0,2010,180969.60997823
2049,74,12456,1Fam,6,6,2,0,8,1904,1440,3,GasA,Y,894,0,2009,135476.473719311
2050,70,14762,TwnhsE,4,4,1,0,7,2006,384,2,GasA,Y,1414,0,2007,152363.865529743
2051,51,11645,1Fam,6,5,1,0,8,1890,991,2,GasA,Y,1635,0,2008,127600.816240336
2052,78,2280,Duplex,8,4,1,0,5,2003,747,3,GasA,Y,1664,0,2007,178268.876807581
2053,68,4282,1Fam,5,5,2,0,6,1962,840,3,GasA,N,1674,0,2006,129633.184915009
2054,50,6380,1Fam,7,8,2,0,6,2001,596,1,GasA,Y,1048,0,2010,182442.924060586
2055,100,14585,1Fam,5,7,1,0,6,1958,793,3,GasA,Y,1158,0,2007,160825.479805659
2056,60,10452,1Fam,7,3,2,0,10,1949,0,2,GasA,Y,1230,0,2007,146793.694570602
2057,,7399,1Fam,1,5,2,0,11,1972,1157,4,GasA,Y,1148,0,2009,134260.200262779
2058,63,7862,1Fam,7,6,2,1,8,1970,0,3,GasA,Y,3228,0,2009,204497.989430763
2059,52,13688,1Fam,7,5,1,1,7,1936,853,3,GasA,Y,1068,0,2006,151354.731684065
2060,75,10335,1Fam,8,5,1,0,5,1946,955,3,GasA,Y,1223,0,2006,152302.454755951
2061,66,11952,1Fam,7,5,2,0,4,1967,1340,2,GasA,Y,1242,0,2008,149813.484541451
2062,100,11478,1Fam,5,5,2,0,6,2006,1021,3,GasA,Y,1349,0,2006,147191.002454437
2063,75,5586,1Fam,4,7,2,1,7,1981,1064,3,GasA,Y,1563,0,2006,134801.096584737
2064,,10400,1Fam,7,6,1,1,6,1968,0,3,GasA,Y,778,0,2009,116728.783766376
2065,79,10624,1Fam,4,5,1,1,7,1976,561,2,GasA,Y,1593,0,2009,106950.169518553
2066,95,12798,1Fam,6,5,1,0,7,1922,1896,3,GasA,Y,3395,0,2006,243165.241649137
2067,50,19900,1Fam,8,5,2,0,7,1988,1040,3,GasA,Y,1484,0,2008,192195.611439729
2068,65,8125,1Fam,5,6,1,0,6,1976,1008,4,GasA,Y,1558,0,2007,170596.329999688
2069,60,9042,1Fam,5,5,2,0,6,1990,1473,3,GasA,Y,1790,0,2009,206834.926095908
2070,55,11694,1Fam,6,5,2,0,7,1955,696,3,GasA,Y,720,0,2006,94597.9393205612
2071,60,9800,1Fam,5,5,1,0,6,1996,1494,3,GasA,Y,1774,0,2010,164805.233835105
2072,64,2117,1Fam,4,5,2,0,7,1994,1057,3,GasA,Y,1236,0,2006,141347.805175114
2073,60,11844,1Fam,8,6,2,1,5,1954,1311,2,GasA,Y,747,0,2007,174982.830623317
2074,77,12692,1Fam,7,5,2,1,7,1976,943,2,GasA,Y,2090,0,2008,234173.604774254
2075,65,9100,1Fam,7,6,2,0,7,1960,799,3,GasA,Y,1328,0,2009,125646.4781546
2076,,9248,1Fam,7,7,1,1,5,1966,2109,3,GasA,Y,858,0,2006,162231.008673569
2077,86,9350,1Fam,5,7,1,0,5,1971,626,1,GasA,N,2364,0,2008,148095.910519059
2078,85,9022,1Fam,4,5,2,0,9,1930,676,4,GasA,Y,1520,0,2006,131545.672366929
2079,61,21750,1Fam,5,5,1,0,6,1971,912,3,GasA,Y,1842,0,2009,142602.621347516
2080,77,12704,1Fam,6,5,1,0,8,2004,793,2,GasA,Y,1928,0,2010,142030.821584681
2081,32,11250,TwnhsE,10,5,1,1,6,1953,1436,1,GasA,Y,1850,0,2008,290681.556447496
2082,34,21780,1Fam,5,5,1,0,9,1985,1304,3,GasA,Y,1365,0,2009,151751.115189859
2083,70,5500,1Fam,6,8,1,0,8,1963,1437,3,GasA,Y,1367,0,2008,179685.815579279
2084,,26178,1Fam,5,6,1,0,3,2002,864,4,GasA,Y,1296,0,2009,165382.447318979
2085,65,9291,2fmCon,7,5,2,0,6,1916,864,3,GasA,Y,1839,0,2006,189012.687478902
2086,80,10440,1Fam,6,5,1,0,5,2005,731,2,GasA,Y,1026,0,2008,135698.6544398
